date,time,username,tweet,link,likes,retweets,replies,mentions,hashtags
2018-05-17,12:30:34,MichalakJerzy,"@RozeckaPL @dutkiewiczrafal @Najwazniejsze @kmujazdowski @DGawr @RadaNowyDwr Nie jest nią ponieważ nie ma takiej potrzeby ani z punktu widzenia faktycznego (obronnego), ani prawnego.",https://twitter.com/MichalakJerzy/status/997061808664936449,0,0,1,"RadaNowyDwr,DGawr,kmujazdowski,Najwazniejsze,dutkiewiczrafal,RozeckaPL",
2018-05-17,12:25:22,MichalakJerzy,Dziękuję Dolnośląskiemu Kongresowi Kobiet za zaproszenie na dzisiejszą debatę o Wrocławiu. Wreszcie dyskusja o mieście. Z chęcią wezmę w niej udział!,https://twitter.com/MichalakJerzy/status/997060502365782016,18,0,0,,
2018-05-17,10:55:53,MichalakJerzy,"@RachwalskiPiotr @krzysswiercz Tak, chcemy na transport zbiorowy przeznaczyć tyle środków, że nie da się ich policzyć ;)",https://twitter.com/MichalakJerzy/status/997037981365161984,2,0,0,"krzysswiercz,RachwalskiPiotr",
2018-05-16,20:41:03,MichalakJerzy,"Chciałbym, żebyśmy konkurowali z innymi miastami ilością środków przeznaczanych na transport zbiorowy. Nie wdrożymy żadnej polityki mobilności z niedofinansowaną komunikacją publiczną. Uważam, że powinniśmy docelowo przeznaczać na to przynajmniej 12% budżetu miasta #30dniprogramu pic.twitter.com/63d4eHCN6i",https://twitter.com/MichalakJerzy/status/996822855907233792,27,7,3,,#30dniprogramu
2018-05-16,11:16:53,MichalakJerzy,"Dofinansujemy projekt Dolnośląskiego Ośrodka Polityki Społecznej. Za 4,3 mln zł stworzymy 187 nowych miejsc w żłobkach na Dolnym Śląsku. 32 miejsca we Wrocławiu, 48 w Miękini, 24 w Długołece.",https://twitter.com/MichalakJerzy/status/996680877487874048,10,0,1,,
2018-05-15,17:58:27,MichalakJerzy,W Barbarze trwa pierwsze spotkanie z mieszkańcami poświęcone nowemu Planowi Zrównoważonej Mobilności. pic.twitter.com/AtlVnl4bIP,https://twitter.com/MichalakJerzy/status/996419550018199554,10,0,1,,
2018-05-15,15:13:05,MichalakJerzy,@KolejeD @Muchoborek Będziemy licznie obecni,https://twitter.com/MichalakJerzy/status/996377931390816256,1,0,1,"Muchoborek,KolejeD",
2018-05-15,14:59:52,MichalakJerzy,"Trener Dariusz Łoś: ""Od 1979 r. mówi się o takiej hali. Bez niej dyscypliny techniczne nie mają szansy się rozwijać. Trenujemy dzięki uprzejmości rektora AWF. Jesteśmy niedotrenowani, nie możemy rozwinąć skrzydeł. Czekamy na nią jak na zbawienie."" Po prostu trzeba to zrobić. pic.twitter.com/V1ryd2YO0m",https://twitter.com/MichalakJerzy/status/996374604175282176,18,1,3,,
2018-05-15,11:40:11,MichalakJerzy,"W budżecie miasta znajdę na ten cel 6 milionów złotych. Reszta środków jest gotowa, trzeba tylko po nie sięgnąć. Trzeba to zrobić #30dniprogramu pic.twitter.com/CZ6kX12Lz0",https://twitter.com/MichalakJerzy/status/996324355473854464,20,0,1,,#30dniprogramu
2018-05-15,11:38:55,MichalakJerzy,"Uważam, że póki co powinniśmy odłożyć na bok na kilka lat prace nad projektem dużej hali widowiskowej. Mamy we Wrocławiu kłopoty z wykorzystaniem dużych obiektów sportowych. Zbudujmy halę dla studentów AWF i lekkoatletów z Wrocławia. Róbmy to co realne i potrzebne #30dniprogramu pic.twitter.com/WIY982XgP1",https://twitter.com/MichalakJerzy/status/996324034240483328,24,1,0,,#30dniprogramu
2018-05-15,11:37:37,MichalakJerzy,"Rok temu podpisaliśmy w tej sprawie list intencyjny. Wciąż brakuje planu zagospodarowania przestrzennego. Deklaruję, że jeśli wygrał wybory prezydenckie we Wrocławiu, zrobimy to bez zbędnej zwłoki #30dniprogramu",https://twitter.com/MichalakJerzy/status/996323706736607232,18,1,1,,#30dniprogramu
2018-05-15,11:36:51,MichalakJerzy,"Hala jest w planie inwestycyjnym Ministerstwa Sportu, które deklaruje dofinansowanie ma poziomie 70%. Do inwestycji jest gotowy AWF. Zajmuje też ważne miejsce w tworzonej strategii sportu województwa dolnośląskiego #30dniprogramu",https://twitter.com/MichalakJerzy/status/996323514205515776,20,1,0,,#30dniprogramu
2018-05-15,11:36:11,MichalakJerzy,Nasza kolejna propozycja dla Wrocławia to budowa hali lekkoatletycznej przy kompleksie AWF Wrocław #30dniprogramu pic.twitter.com/SC07sij32H,https://twitter.com/MichalakJerzy/status/996323345661661184,17,1,0,,#30dniprogramu
2018-05-14,12:16:08,MichalakJerzy,"Powiat ząbkowicki. Jeśli chodzi o dostępność do krytej pływalni, to jedna z ostatnich białych plam na Dolnym Śląsku. Dzięki wsparciu samorządu województwa i Ministerstwa Sportu w 2020 mieszkańcy Ząbkowic będą mieli swój basen. pic.twitter.com/3wdDj7xPuX",https://twitter.com/MichalakJerzy/status/995971013853802496,11,0,1,,
